facility_id,jurisdiction_code,jurisdiction_facility_id,registered_business_name,facility_name,abn,acn,street_address,suburb,state,postcode,latitude,longitude,primary_anzsic_class_code,primary_anzsic_class_name,main_activities,facility_website,first_report_year,latest_report_year,latest_report_id,latest_report_url,reports
508312,QLD,Q039HYN005,DALE & MEYERS OPERATIONS PTY LTD,Maryborough Hardwood Dry Mill,12072594584,,151-155 Kent Street,Maryborough,QLD,4650,-25.545511,152.714189,1413,Timber Resawing and Dressing,"Timber drying, resawing & value adding",,2000/2001,2022/2023,551124,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q039HYN005,22
508344,QLD,Q039HYN007,DALE & MEYERS OPERATIONS PTY LTD,Monto Green Sawmill,15110447366,110447366,Mill Rd,Monto,QLD,4630,-24.886667,151.128056,1411,Log Sawmilling,Hardwood sawmilling and chemical treatment of timber,http://www.daleandmeyers.com.au,2000/2001,2007/2008,415518,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2008/jurisdiction-facility/Q039HYN007,8
508360,QLD,Q039HYN008,DALE & MEYERS OPERATIONS PTY LTD,Mundubbera Green Mill,12072594584,,Gayndah Rd,Mundubbera,QLD,4626,-25.627327,151.485071,1411,Log Sawmilling,Hardwood sawmilling and chemical treatment of timber,http://www.dtmtimber.com.au/,2000/2001,2019/2020,522488,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2020/jurisdiction-facility/Q039HYN008,19
554604,QLD,Q039DAL001,DALE & MEYERS OPERATIONS PTY LTD,Rockhampton Pole Yard,12072594584,110447366,15-25  Chappell Street,Rockhampton,QLD,4701,-23.320209,150.503008,1411,Log Sawmilling,Pole Storage Yard,http://www.daleandmeyers.com.au,2007/2008,2007/2008,416102,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2008/jurisdiction-facility/Q039DAL001,1
543012,WA,WA0430,DALGARANGA GOLD MINES JOINT VENTURE,Dalgaranga Treatment Plant,42060235145,060235145,Murrum Station,Mount Magnet,WA,6638,-27.828611,117.281389,0804,Gold Ore Mining,Processing of Gold Bearing Ores,,2000/2001,2001/2002,405178,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2002/jurisdiction-facility/WA0430,2
513362,QLD,Q080DBC001,DALRYMPLE BAY COAL TERMINAL PTY LTD,Dalrymple Bay Coal Terminal,12010268167,010268167,MARTIN ARMSTRONG DR,Hay Point,QLD,4740,-21.2825,149.283056,5212,Port and Water Transport Terminal Operations,Bulk loading of coal to ships,http://www.dbct.com.au,2000/2001,2022/2023,549224,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q080DBC001,23
540766,WA,WA0254,DAMPIER SALT LIMITED,Dampier Salt Operations,30008706590,008706590,Dampier Highway,Maitland,WA,6714,-20.727222,116.749722,0990,Other Non-Metallic Mineral Mining and Quarrying,Salt Mining,http://www.riotinto.com/australia/dampier-salt-4644.aspx,1999/2000,2022/2023,542456,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0254,24
540784,WA,WA0255,DAMPIER SALT LIMITED,Lake Macleod Operations,30008706590,008706590,BLOW HOLES RD,Carnarvon,WA,6701,-24.4125,113.502222,0990,Other Non-Metallic Mineral Mining and Quarrying,Salt Mining,http://www.riotinto.com/australia/dampier-salt-4644.aspx,1999/2000,2022/2023,542460,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0255,24
540500,WA,WA0237,DAMPIER SALT LIMITED,Port Hedland Salt Operations,30008706590,008706590,Wilson St,Port Hedland,WA,6721,-20.338889,118.639444,0990,Other Non-Metallic Mineral Mining and Quarrying,Salt Mining,http://www.riotinto.com/australia/dampier-salt-4644.aspx,1999/2000,2022/2023,542458,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0237,24
526106,VIC,00004201,DANIEL ROBERTSON AUST P/L,DANIEL ROBERTSON AUST P/L,65005008622,005008622,58-74 STATION ST,Nunawading,VIC,3131,-37.82101,145.179968,2021,Clay Brick Manufacturing,Manufacture of clay bricks and pavers,http://www.danielrobertson.com.au,1998/1999,2008/2009,417544,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2009/jurisdiction-facility/00004201,10
493732,NSW,763,DANIELS HEALTH NSW PTY LTD,Daniels Health,53003716256,003716256,2 Wiblin Street,Silverwater,NSW,2128,-33.836667,151.046428,2921,Waste Treatment and Disposal Services,Biomedical waste treatment by incineration or chemical treatment,http://www.cleanaway.com.au,2001/2002,2022/2023,551058,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/763,22
509482,QLD,Q055BHH001,DARLING DOWNS HEALTH,Baillie Henderson Hospital,64109516141,,Hogg Street,Toowoomba,QLD,4350,-27.524,151.935799,8401,Hospitals (Except Psychiatric Hospitals),Back up electricity supply and steam generation,https://www.health.qld.gov.au/darlingdowns,2004/2005,2022/2023,546368,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q055BHH001,19
509536,QLD,Q055TWH001,DARLING DOWNS HEALTH,Toowoomba Hospital,64109516141,,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",https://www.health.qld.gov.au/darlingdowns,2000/2001,2022/2023,546366,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q055TWH001,23
541796,WA,WA0326,DARLOT MINING COMPANY PTY LTD,Darlot Mine Site,78165235245,165235245,Melrose Station,Leonora,WA,6438,-27.924,121.272,0804,Gold Ore Mining,Gold ore mining and processing,http://red5limited.com,1999/2000,2022/2023,549026,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0326,24
513770,QLD,Q086ILB018,DARWALLA MILLING CO. PTY LTD,Laidley Farm,64009698631,009698631,1321 Mt Cotton Road,Mt Cotton,QLD,4165,-27.628333,153.237778,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2022/2023,543136,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB018,15
497878,NT,NT432,DARWIN CITY COUNCIL,Leanyer Waste Disposal Site,11503313301,,LOT 7003 OFF VANDERLIN DRIVE,Leanyer,NT,0812,-12.387979,130.911343,2921,Waste Treatment and Disposal Services,General waste disposal 1971-1987. Closed landfill which is kept fenced and has a maintained grass cover cap.,http://www.darwin.nt.gov.au,1999/2000,2008/2009,425210,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2009/jurisdiction-facility/NT432,9
496584,NT,NT335,DARWIN CITY COUNCIL,Shoal Bay Waste Management Facility,11503313301,,OFF VANDERLIN DRIVE,Karama,NT,0812,-12.387895,130.923296,2921,Waste Treatment and Disposal Services,Landfill disposal of domestic and commercial general solid waste. Processing of greenwaste to compost and garden mulch. Gas to energy conversion of landfill gas methane. Operation of a recycling facility.,http://www.darwin.nt.gov.au,1999/2000,2022/2023,546342,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2023/jurisdiction-facility/NT335,24
498252,NT,NT74,DARWIN FIBREGLASS P/L,Darwin Fibreglass P/L,56070480536,,119 Reichardt Road,Winnellie,NT,0820,-12.428221,130.870363,1919,Other Polymer Product Manufacturing,Fibreglass manufacture and repairs. Pool maintenance.,http://www.darwinfibreglass.com.au,1999/2000,1999/2000,367242,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2000/jurisdiction-facility/NT74,1
498184,NT,NT5,DARWIN GALVANIZING PTY LTD,Darwin Galvanizing Pty Ltd,57062483416,062483416,21 Syrimi Road,Tivendale,NT,0822,-12.4625,130.9442,2293,Metal Coating and Finishing,Hot dip galvanizing,,1999/2000,2022/2023,543190,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2023/jurisdiction-facility/NT5,24
693494,VIC,00030895,DAVEGALE PTY LTD,Boral Quarry Sandy Creek,16096359527,096359527,390 SANDY CREEK RD,Little River,VIC,3211,-37.9227352402,144.39612089,0911,Gravel and Sand Quarrying,Sand and Gravel Extraction and Processing (washing) Plant,http://www.boral.com.au,2022/2023,2022/2023,551100,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00030895,1
523292,TAS,TAS 47,DAVEY PLANT EXTRACTION P/L,Davey Plant Extraction Pty Ltd,97009572829,009572829,152 Tonganah Rd,Tonganah,TAS,7260,-41.197274,147.579746,1812,Basic Organic Chemical Manufacturing,Solvent Extraction of Botanical Products,,2001/2002,2011/2012,452682,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/TAS/year/2012/jurisdiction-facility/TAS+47,5
540802,WA,WA0256,DAVID GRAY & CO PTY LTD,David Gray,73008671126,008671126,2 Rawlinson Street,O'Connor,WA,6163,-32.056866,115.801201,1812,Basic Organic Chemical Manufacturing,"Blenders & packers of inorganic & organic chemicals predominantly home & garden and agricultural pesticide products. Product range includes fertilisers, aerosols, liquids, solid powders and granules. Products are manufactured via physical combination (blending) rather than chemical reactions.",,1999/2000,1999/2000,403282,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2000/jurisdiction-facility/WA0256,1
509804,QLD,Q056DML003,DAVID MITCHELL (NTH QLD) LIMITED,Ootann Limeworks,83009801996,009801996,Ootann Rail Siding Ootann via ,Almadeen,QLD,4871,-17.433743,144.642217,2031,Cement and Lime Manufacturing,Calcining limestone to produce quicklime,,1999/2000,2000/2001,377098,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2001/jurisdiction-facility/Q056DML003,2
550902,WA,WA1060,DAVYHURST GOLD PTY LTD,Davyhurst Operations,14117116097,117116097,Coolgardie North Road,Menzies,WA,6436,-30.0333333,120.6666666,0804,Gold Ore Mining,Gold ore mining,,2007/2008,2007/2008,415692,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1060,1
494312,NSW,808,DAY; BARRY R.,Eagleview Farm Piggery,50782071423,,140 Skye Farm Lane,Yatte Yattah,NSW,2539,-35.258256,150.426211,0192,Pig Farming,Pig farming,,2002/2003,2008/2009,426140,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2009/jurisdiction-facility/808,7
546658,WA,WA0874,DBNGP (WA) NOMINEES P/L,Muchea Meter Station,78081609289,081609289,LOT 1 BORE RD,Muchea,WA,6501,-31.532222,115.947778,2700,Gas Supply,Meter station,http://www.dbp.net.au,2004/2005,2008/2009,423160,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA0874,5
546490,WA,WA0853,DBNGP (WA) NOMINEES P/L,Oakley Road Meter Station,78081609289,081609289,OAKLEY ROAD,Oakley,WA,6208,-32.65,115.936111,2700,Gas Supply,Meter station,http://www.dbp.net.au,2004/2005,2008/2009,423130,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA0853,5
546634,WA,WA0871,DBNGP (WA) NOMINEES P/L,Westlime (Mount Adams) Meter Station,78081609289,081609289,1054 KM FROM DAMPIER PIPELINE START,Mount Adams,WA,6525,-29.405556,115.14,2700,Gas Supply,Meter Station,http://www.dbp.net.au,2004/2005,2008/2009,423158,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA0871,5
546794,WA,WA0891,DBNGP (WA) NOMINEES PTY LIMITED,AGR Meter Station,78081609289,081609289,LOT 129 MASON RD,Kwinana Beach,WA,6167,-32.218611,115.78,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547504,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0891,19
546482,WA,WA0852,DBNGP (WA) NOMINEES PTY LIMITED,Alcoa Kwinana Meter Station,78081609289,081609289,LOT 102 COCKBURN RD,Naval Base,WA,6165,-32.193889,115.780833,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547568,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0852,19
546498,WA,WA0854,DBNGP (WA) NOMINEES PTY LIMITED,Alcoa Pinjarra Meter Station (M3),78081609289,081609289,ALCOA PINJARRA METER STATION,Oakley,WA,6208,-32.648333,115.945,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547570,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0854,19
546506,WA,WA0855,DBNGP (WA) NOMINEES PTY LIMITED,Alcoa Wagerup Meter Station,78081609289,081609289,LOT 203 SOUTH WESTERN HWY,Wagerup,WA,6215,-32.922778,115.912778,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547658,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0855,19
568678,WA,WA1210,DBNGP (WA) NOMINEES PTY LIMITED,Ashburton Meter Station,78081609289,081609289,272.6 km from Dampier Pipeline Start,Nanutarra,WA,6751,-22.47346,115.242474,2700,Gas Supply,Meter Station,,2009/2010,2022/2023,547342,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1210,14
546514,WA,WA0856,DBNGP (WA) NOMINEES PTY LIMITED,BP Cogen and Mason Road Meter Station,78081609289,081609289,LOT 601 MASON RD,Kwinana Beach,WA,6167,-32.2325,115.776944,2700,Gas Supply,meter station,,2004/2005,2022/2023,547468,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0856,19
552200,WA,WA1066,DBNGP (WA) NOMINEES PTY LIMITED,Barter Road Meter Station,78081609289,081609289,2 Barter Road,Naval Base,WA,6165,-32.2046,115.7751,2700,Gas Supply,Meter Station,,2007/2008,2022/2023,547466,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1066,16
546810,WA,WA0893,DBNGP (WA) NOMINEES PTY LIMITED,Burrup Meter Station,78081609289,081609289,3.5 KM FROM DAMPIER PIPELINE START,Burrup,WA,6714,-20.629722,116.768889,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547470,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0893,19
546554,WA,WA0861,DBNGP (WA) NOMINEES PTY LIMITED,Cajaput (Robe River) Meter Station,78081609289,081609289,22 KM FROM DAMPIER PIPELINE START,Maitland,WA,6714,-20.763333,116.73,2700,Gas Supply,Meter Station,http://www.dbp.net.au,2004/2005,2011/2012,452026,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2012/jurisdiction-facility/WA0861,8
568672,WA,WA1211,DBNGP (WA) NOMINEES PTY LIMITED,Cape Preston Meter Station,78081609289,081609289,82.5km from Dampier Pipeline Start,Mardie,WA,6714,-21.073734,116.280995,2700,Gas Supply,Meter Station,,2010/2011,2022/2023,547476,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1211,13
546522,WA,WA0857,DBNGP (WA) NOMINEES PTY LIMITED,Carnarvon Meter Station,78081609289,081609289,NORTH WEST COASTAL RD,Brown Range,WA,6701,-24.896667,113.711111,2700,Gas Supply,Meter Station,,2004/2005,2022/2023,547478,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0857,19
546690,WA,WA0878,DBNGP (WA) NOMINEES PTY LIMITED,"Caversham Meter Station, MLV 119",78081609289,081609289,LOT 5 WOODWARD AV,Caversham,WA,6055,-31.879167,115.984167,2700,Gas Supply,"Meter station, MLV",,2004/2005,2022/2023,547480,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0878,19
546738,WA,WA0884,DBNGP (WA) NOMINEES PTY LIMITED,Clifton Rd Meter Station,78081609289,081609289,1524 KM FROM DAMPIER PIPELINE START,Brunswick,WA,6224,-33.265,115.756111,2700,Gas Supply,meter station,,2004/2005,2022/2023,547574,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0884,19
546562,WA,WA0862,DBNGP (WA) NOMINEES PTY LIMITED,"Compressor 1, GGP Interconnect and FRGP interconnect",78081609289,081609289,137 KM FROM DAMPIER PIPELINE START,Mardie,WA,6714,-21.450278,115.953889,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547628,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0862,19
546530,WA,WA0858,DBNGP (WA) NOMINEES PTY LIMITED,Compressor Station 10,78081609289,081609289,11 BURTON PL,Kwinana Beach,WA,6167,-32.225278,115.78,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547630,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0858,19
546570,WA,WA0863,DBNGP (WA) NOMINEES PTY LIMITED,Compressor Station 2,78081609289,081609289,272 KM FROM DAMPIER PIPELINE START,Nanutarra,WA,6751,-22.47,115.246944,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547632,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0863,19
546578,WA,WA0864,DBNGP (WA) NOMINEES PTY LIMITED,Compressor Station 3,78081609289,081609289,409 KM FROM DAMPIER PIPELINE START,Lyndon,WA,6701,-23.646667,115.146111,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547636,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0864,19
546586,WA,WA0865,DBNGP (WA) NOMINEES PTY LIMITED,Compressor Station 4,78081609289,081609289,547 KM FROM DAMPIER PIPELINE START,Gascoyne River,WA,6705,-24.841667,115.293056,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547660,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0865,19
546594,WA,WA0866,DBNGP (WA) NOMINEES PTY LIMITED,Compressor Station 5,78081609289,081609289,685 KM FROM DAMPIER PIPELINE START,Yalardy,WA,6701,-26.084722,115.225833,2700,Gas Supply,Compressor Station,,2004/2005,2022/2023,547662,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0866,19
